Freq.	V(nc_01)
1.01391138573646e+04	(-2.96801601738170e+01dB,-7.92216069567940e+01°)
1.01624869287048e+04	(-2.96994622645445e+01dB,-7.92458177985993e+01°)
1.01859138805390e+04	(-2.97187674504741e+01dB,-7.92699768304364e+01°)
1.02093948370746e+04	(-2.97380757183703e+01dB,-7.92940841460314e+01°)
1.02329299228053e+04	(-2.97573870550509e+01dB,-7.93181398390573e+01°)
1.02565192625119e+04	(-2.97767014473848e+01dB,-7.93421440031312e+01°)
1.02801629812625e+04	(-2.97960188822926e+01dB,-7.93660967318144e+01°)
1.03038612044139e+04	(-2.98153393467468e+01dB,-7.93899981186117e+01°)
1.03276140576118e+04	(-2.98346628277727e+01dB,-7.94138482569721e+01°)
1.03514216667912e+04	(-2.98539893124459e+01dB,-7.94376472402854e+01°)
1.03752841581779e+04	(-2.98733187878928e+01dB,-7.94613951618816e+01°)
1.03992016582884e+04	(-2.98926512412918e+01dB,-7.94850921150322e+01°)
1.04231742939308e+04	(-2.99119866598722e+01dB,-7.95087381929483e+01°)
1.04472021922058e+04	(-2.99313250309126e+01dB,-7.95323334887777e+01°)
1.04712854805067e+04	(-2.99506663417448e+01dB,-7.95558780956095e+01°)
1.04954242865210e+04	(-2.99700105797484e+01dB,-7.95793721064665e+01°)
1.05196187382300e+04	(-2.99893577323540e+01dB,-7.96028156143092e+01°)
1.05438689639103e+04	(-3.00087077870440e+01dB,-7.96262087120353e+01°)
1.05681750921343e+04	(-3.00280607313485e+01dB,-7.96495514924750e+01°)
1.05925372517706e+04	(-3.00474165528479e+01dB,-7.96728440483932e+01°)
1.06169555719850e+04	(-3.00667752391726e+01dB,-7.96960864724885e+01°)
1.06414301822409e+04	(-3.00861367780026e+01dB,-7.97192788573927e+01°)
1.06659612123003e+04	(-3.01055011570662e+01dB,-7.97424212956678e+01°)
1.06905487922243e+04	(-3.01248683641420e+01dB,-7.97655138798091e+01°)
1.07151930523738e+04	(-3.01442383870571e+01dB,-7.97885567022414e+01°)
1.07398941234101e+04	(-3.01636112136856e+01dB,-7.98115498553171e+01°)
1.07646521362960e+04	(-3.01829868319538e+01dB,-7.98344934313223e+01°)
1.07894672222960e+04	(-3.02023652298333e+01dB,-7.98573875224673e+01°)
1.08143395129770e+04	(-3.02217463953453e+01dB,-7.98802322208921e+01°)
1.08392691402097e+04	(-3.02411303165592e+01dB,-7.99030276186633e+01°)
1.08642562361683e+04	(-3.02605169815911e+01dB,-7.99257738077729e+01°)
1.08893009333320e+04	(-3.02799063786072e+01dB,-7.99484708801407e+01°)
1.09144033644852e+04	(-3.02992984958190e+01dB,-7.99711189276089e+01°)
1.09395636627186e+04	(-3.03186933214869e+01dB,-7.99937180419461e+01°)
1.09647819614295e+04	(-3.03380908439182e+01dB,-8.00162683148436e+01°)
1.09900583943228e+04	(-3.03574910514668e+01dB,-8.00387698379151e+01°)
1.10153930954118e+04	(-3.03768939325345e+01dB,-8.00612227026981e+01°)
1.10407861990183e+04	(-3.03962994755693e+01dB,-8.00836270006508e+01°)
1.10662378397743e+04	(-3.04157076690659e+01dB,-8.01059828231529e+01°)
1.10917481526216e+04	(-3.04351185015665e+01dB,-8.01282902615052e+01°)
1.11173172728135e+04	(-3.04545319616574e+01dB,-8.01505494069263e+01°)
1.11429453359149e+04	(-3.04739480379739e+01dB,-8.01727603505570e+01°)
1.11686324778032e+04	(-3.04933667191947e+01dB,-8.01949231834540e+01°)
1.11943788346691e+04	(-3.05127879940467e+01dB,-8.02170379965944e+01°)
1.12201845430172e+04	(-3.05322118513009e+01dB,-8.02391048808712e+01°)
1.12460497396668e+04	(-3.05516382797739e+01dB,-8.02611239270944e+01°)
1.12719745617527e+04	(-3.05710672683290e+01dB,-8.02830952259914e+01°)
1.12979591467255e+04	(-3.05904988058733e+01dB,-8.03050188682041e+01°)
1.13240036323531e+04	(-3.06099328813600e+01dB,-8.03268949442904e+01°)
1.13501081567207e+04	(-3.06293694837865e+01dB,-8.03487235447223e+01°)
1.13762728582318e+04	(-3.06488086021953e+01dB,-8.03705047598858e+01°)
1.14024978756092e+04	(-3.06682502256736e+01dB,-8.03922386800810e+01°)
1.14287833478952e+04	(-3.06876943433528e+01dB,-8.04139253955199e+01°)
1.14551294144529e+04	(-3.07071409444088e+01dB,-8.04355649963280e+01°)
1.14815362149663e+04	(-3.07265900180613e+01dB,-8.04571575725416e+01°)
1.15080038894419e+04	(-3.07460415535750e+01dB,-8.04787032141096e+01°)
1.15345325782084e+04	(-3.07654955402572e+01dB,-8.05002020108904e+01°)
1.15611224219185e+04	(-3.07849519674594e+01dB,-8.05216540526534e+01°)
1.15877735615487e+04	(-3.08044108245764e+01dB,-8.05430594290771e+01°)
1.16144861384009e+04	(-3.08238721010470e+01dB,-8.05644182297501e+01°)
1.16412602941024e+04	(-3.08433357863531e+01dB,-8.05857305441699e+01°)
1.16680961706071e+04	(-3.08628018700183e+01dB,-8.06069964617404e+01°)
1.16949939101962e+04	(-3.08822703416113e+01dB,-8.06282160717755e+01°)
1.17219536554788e+04	(-3.09017411907422e+01dB,-8.06493894634954e+01°)
1.17489755493927e+04	(-3.09212144070639e+01dB,-8.06705167260268e+01°)
1.17760597352055e+04	(-3.09406899802717e+01dB,-8.06915979484027e+01°)
1.18032063565147e+04	(-3.09601679001033e+01dB,-8.07126332195622e+01°)
1.18304155572491e+04	(-3.09796481563385e+01dB,-8.07336226283497e+01°)
1.18576874816690e+04	(-3.09991307388001e+01dB,-8.07545662635152e+01°)
1.18850222743676e+04	(-3.10186156373507e+01dB,-8.07754642137112e+01°)
1.19124200802712e+04	(-3.10381028418965e+01dB,-8.07963165674961e+01°)
1.19398810446401e+04	(-3.10575923423843e+01dB,-8.08171234133310e+01°)
1.19674053130698e+04	(-3.10770841288031e+01dB,-8.08378848395805e+01°)
1.19949930314912e+04	(-3.10965781911820e+01dB,-8.08586009345109e+01°)
1.20226443461715e+04	(-3.11160745195918e+01dB,-8.08792717862913e+01°)
1.20503594037154e+04	(-3.11355731041443e+01dB,-8.08998974829927e+01°)
1.20781383510652e+04	(-3.11550739349925e+01dB,-8.09204781125874e+01°)
1.21059813355022e+04	(-3.11745770023290e+01dB,-8.09410137629480e+01°)
1.21338885046471e+04	(-3.11940822963886e+01dB,-8.09615045218492e+01°)
1.21618600064610e+04	(-3.12135898074444e+01dB,-8.09819504769633e+01°)
1.21898959892460e+04	(-3.12330995258117e+01dB,-8.10023517158650e+01°)
1.22179966016461e+04	(-3.12526114418442e+01dB,-8.10227083260260e+01°)
1.22461619926478e+04	(-3.12721255459367e+01dB,-8.10430203948183e+01°)
1.22743923115814e+04	(-3.12916418285232e+01dB,-8.10632880095117e+01°)
1.23026877081211e+04	(-3.13111602800779e+01dB,-8.10835112572747e+01°)
1.23310483322864e+04	(-3.13306808911142e+01dB,-8.11036902251733e+01°)
1.23594743344424e+04	(-3.13502036521840e+01dB,-8.11238250001698e+01°)
1.23879658653010e+04	(-3.13697285538795e+01dB,-8.11439156691249e+01°)
1.24165230759214e+04	(-3.13892555868323e+01dB,-8.11639623187957e+01°)
1.24451461177111e+04	(-3.14087847417116e+01dB,-8.11839650358346e+01°)
1.24738351424267e+04	(-3.14283160092268e+01dB,-8.12039239067912e+01°)
1.25025903021745e+04	(-3.14478493801240e+01dB,-8.12238390181088e+01°)
1.25314117494114e+04	(-3.14673848451905e+01dB,-8.12437104561281e+01°)
1.25602996369460e+04	(-3.14869223952494e+01dB,-8.12635383070827e+01°)
1.25892541179389e+04	(-3.15064620211633e+01dB,-8.12833226571013e+01°)
1.26182753459039e+04	(-3.15260037138326e+01dB,-8.13030635922070e+01°)
1.26473634747087e+04	(-3.15455474641957e+01dB,-8.13227611983164e+01°)
1.26765186585757e+04	(-3.15650932632291e+01dB,-8.13424155612399e+01°)
1.27057410520826e+04	(-3.15846411019462e+01dB,-8.13620267666804e+01°)
1.27350308101638e+04	(-3.16041909713984e+01dB,-8.13815949002341e+01°)
1.27643880881106e+04	(-3.16237428626748e+01dB,-8.14011200473899e+01°)
1.27938130415724e+04	(-3.16432967669006e+01dB,-8.14206022935278e+01°)
1.28233058265574e+04	(-3.16628526752395e+01dB,-8.14400417239210e+01°)
1.28528665994333e+04	(-3.16824105788907e+01dB,-8.14594384237329e+01°)
1.28824955169285e+04	(-3.17019704690926e+01dB,-8.14787924780202e+01°)
1.29121927361325e+04	(-3.17215323371158e+01dB,-8.14981039717266e+01°)
1.29419584144970e+04	(-3.17410961742727e+01dB,-8.15173729896914e+01°)
1.29717927098367e+04	(-3.17606619719093e+01dB,-8.15365996166413e+01°)
1.30016957803300e+04	(-3.17802297214076e+01dB,-8.15557839371930e+01°)
1.30316677845201e+04	(-3.17997994141868e+01dB,-8.15749260358541e+01°)
1.30617088813155e+04	(-3.18193710417024e+01dB,-8.15940259970218e+01°)
1.30918192299912e+04	(-3.18389445954428e+01dB,-8.16130839049798e+01°)
1.31219989901891e+04	(-3.18585200669367e+01dB,-8.16320998439051e+01°)
1.31522483219195e+04	(-3.18780974477451e+01dB,-8.16510738978603e+01°)
1.31825673855612e+04	(-3.18976767294657e+01dB,-8.16700061507973e+01°)
1.32129563418628e+04	(-3.19172579037311e+01dB,-8.16888966865563e+01°)
1.32434153519437e+04	(-3.19368409622093e+01dB,-8.17077455888652e+01°)
1.32739445772945e+04	(-3.19564258966030e+01dB,-8.17265529413391e+01°)
1.33045441797780e+04	(-3.19760126986504e+01dB,-8.17453188274814e+01°)
1.33352143216303e+04	(-3.19956013601241e+01dB,-8.17640433306821e+01°)
1.33659551654615e+04	(-3.20151918728320e+01dB,-8.17827265342188e+01°)
1.33967668742564e+04	(-3.20347842286154e+01dB,-8.18013685212544e+01°)
1.34276496113757e+04	(-3.20543784193499e+01dB,-8.18199693748385e+01°)
1.34586035405565e+04	(-3.20739744369473e+01dB,-8.18385291779084e+01°)
1.34896288259136e+04	(-3.20935722733517e+01dB,-8.18570480132860e+01°)
1.35207256319398e+04	(-3.21131719205415e+01dB,-8.18755259636791e+01°)
1.35518941235074e+04	(-3.21327733705303e+01dB,-8.18939631116819e+01°)
1.35831344658685e+04	(-3.21523766153631e+01dB,-8.19123595397721e+01°)
1.36144468246565e+04	(-3.21719816471208e+01dB,-8.19307153303145e+01°)
1.36458313658862e+04	(-3.21915884579163e+01dB,-8.19490305655575e+01°)
1.36772882559555e+04	(-3.22111970398964e+01dB,-8.19673053276343e+01°)
1.37088176616455e+04	(-3.22308073852404e+01dB,-8.19855396985624e+01°)
1.37404197501221e+04	(-3.22504194861627e+01dB,-8.20037337602449e+01°)
1.37720946889364e+04	(-3.22700333349092e+01dB,-8.20218875944679e+01°)
1.38038426460258e+04	(-3.22896489237572e+01dB,-8.20400012828999e+01°)
1.38356637897148e+04	(-3.23092662450203e+01dB,-8.20580749070963e+01°)
1.38675582887158e+04	(-3.23288852910414e+01dB,-8.20761085484934e+01°)
1.38995263121305e+04	(-3.23485060541975e+01dB,-8.20941022884115e+01°)
1.39315680294500e+04	(-3.23681285268978e+01dB,-8.21120562080546e+01°)
1.39636836105563e+04	(-3.23877527015840e+01dB,-8.21299703885093e+01°)
1.39958732257231e+04	(-3.24073785707284e+01dB,-8.21478449107442e+01°)
1.40281370456165e+04	(-3.24270061268369e+01dB,-8.21656798556114e+01°)
1.40604752412960e+04	(-3.24466353624467e+01dB,-8.21834753038452e+01°)
1.40928879842156e+04	(-3.24662662701260e+01dB,-8.22012313360615e+01°)
1.41253754462244e+04	(-3.24858988424761e+01dB,-8.22189480327595e+01°)
1.41579377995677e+04	(-3.25055330721289e+01dB,-8.22366254743196e+01°)
1.41905752168878e+04	(-3.25251689517467e+01dB,-8.22542637410030e+01°)
1.42232878712250e+04	(-3.25448064740254e+01dB,-8.22718629129548e+01°)
1.42560759360187e+04	(-3.25644456316897e+01dB,-8.22894230701994e+01°)
1.42889395851079e+04	(-3.25840864174968e+01dB,-8.23069442926437e+01°)
1.43218789927323e+04	(-3.26037288242334e+01dB,-8.23244266600748e+01°)
1.43548943335334e+04	(-3.26233728447181e+01dB,-8.23418702521616e+01°)
1.43879857825553e+04	(-3.26430184717996e+01dB,-8.23592751484536e+01°)
1.44211535152455e+04	(-3.26626656983577e+01dB,-8.23766414283814e+01°)
1.44543977074561e+04	(-3.26823145173025e+01dB,-8.23939691712561e+01°)
1.44877185354444e+04	(-3.27019649215732e+01dB,-8.24112584562684e+01°)
1.45211161758742e+04	(-3.27216169041399e+01dB,-8.24285093624899e+01°)
1.45545908058164e+04	(-3.27412704580036e+01dB,-8.24457219688730e+01°)
1.45881426027502e+04	(-3.27609255761939e+01dB,-8.24628963542494e+01°)
1.46217717445639e+04	(-3.27805822517700e+01dB,-8.24800325973302e+01°)
1.46554784095559e+04	(-3.28002404778232e+01dB,-8.24971307767086e+01°)
1.46892627764354e+04	(-3.28199002474710e+01dB,-8.25141909708549e+01°)
1.47231250243239e+04	(-3.28395615538628e+01dB,-8.25312132581207e+01°)
1.47570653327557e+04	(-3.28592243901767e+01dB,-8.25481977167367e+01°)
1.47910838816788e+04	(-3.28788887496191e+01dB,-8.25651444248124e+01°)
1.48251808514562e+04	(-3.28985546254269e+01dB,-8.25820534603375e+01°)
1.48593564228668e+04	(-3.29182220108650e+01dB,-8.25989249011801e+01°)
1.48936107771058e+04	(-3.29378908992278e+01dB,-8.26157588250883e+01°)
1.49279440957866e+04	(-3.29575612838371e+01dB,-8.26325553096875e+01°)
1.49623565609410e+04	(-3.29772331580455e+01dB,-8.26493144324841e+01°)
1.49968483550204e+04	(-3.29969065152323e+01dB,-8.26660362708619e+01°)
1.50314196608969e+04	(-3.30165813488065e+01dB,-8.26827209020841e+01°)
1.50660706618641e+04	(-3.30362576522042e+01dB,-8.26993684032918e+01°)
1.51008015416381e+04	(-3.30559354188908e+01dB,-8.27159788515057e+01°)
1.51356124843587e+04	(-3.30756146423595e+01dB,-8.27325523236243e+01°)
1.51705036745900e+04	(-3.30952953161300e+01dB,-8.27490888964237e+01°)
1.52054752973216e+04	(-3.31149774337518e+01dB,-8.27655886465595e+01°)
1.52405275379695e+04	(-3.31346609888021e+01dB,-8.27820516505658e+01°)
1.52756605823773e+04	(-3.31543459748833e+01dB,-8.27984779848528e+01°)
1.53108746168169e+04	(-3.31740323856289e+01dB,-8.28148677257116e+01°)
1.53461698279895e+04	(-3.31937202146977e+01dB,-8.28312209493097e+01°)
1.53815464030269e+04	(-3.32134094557749e+01dB,-8.28475377316916e+01°)
1.54170045294921e+04	(-3.32331001025744e+01dB,-8.28638181487813e+01°)
1.54525443953807e+04	(-3.32527921488381e+01dB,-8.28800622763811e+01°)
1.54881661891213e+04	(-3.32724855883327e+01dB,-8.28962701901692e+01°)
1.55238700995774e+04	(-3.32921804148522e+01dB,-8.29124419657021e+01°)
1.55596563160473e+04	(-3.33118766222187e+01dB,-8.29285776784148e+01°)
1.55955250282660e+04	(-3.33315742042797e+01dB,-8.29446774036191e+01°)
1.56314764264060e+04	(-3.33512731549093e+01dB,-8.29607412165043e+01°)
1.56675107010780e+04	(-3.33709734680091e+01dB,-8.29767691921381e+01°)
1.57036280433320e+04	(-3.33906751375063e+01dB,-8.29927614054649e+01°)
1.57398286446587e+04	(-3.34103781573537e+01dB,-8.30087179313062e+01°)
1.57761126969900e+04	(-3.34300825215314e+01dB,-8.30246388443617e+01°)
1.58124803927003e+04	(-3.34497882240443e+01dB,-8.30405242192076e+01°)
1.58489319246076e+04	(-3.34694952589247e+01dB,-8.30563741302984e+01°)
1.58854674859742e+04	(-3.34892036202293e+01dB,-8.30721886519648e+01°)
1.59220872705081e+04	(-3.35089133020412e+01dB,-8.30879678584153e+01°)
1.59587914723638e+04	(-3.35286242984691e+01dB,-8.31037118237357e+01°)
1.59955802861431e+04	(-3.35483366036470e+01dB,-8.31194206218884e+01°)
1.60324539068968e+04	(-3.35680502117343e+01dB,-8.31350943267136e+01°)
1.60694125301252e+04	(-3.35877651169158e+01dB,-8.31507330119281e+01°)
1.61064563517791e+04	(-3.36074813134015e+01dB,-8.31663367511260e+01°)
1.61435855682612e+04	(-3.36271987954260e+01dB,-8.31819056177784e+01°)
1.61808003764270e+04	(-3.36469175572497e+01dB,-8.31974396852334e+01°)
1.62181009735857e+04	(-3.36666375931574e+01dB,-8.32129390267166e+01°)
1.62554875575012e+04	(-3.36863588974587e+01dB,-8.32284037153298e+01°)
1.62929603263936e+04	(-3.37060814644876e+01dB,-8.32438338240522e+01°)
1.63305194789397e+04	(-3.37258052886034e+01dB,-8.32592294257402e+01°)
1.63681652142744e+04	(-3.37455303641895e+01dB,-8.32745905931271e+01°)
1.64058977319917e+04	(-3.37652566856534e+01dB,-8.32899173988228e+01°)
1.64437172321456e+04	(-3.37849842474271e+01dB,-8.33052099153143e+01°)
1.64816239152514e+04	(-3.38047130439669e+01dB,-8.33204682149659e+01°)
1.65196179822864e+04	(-3.38244430697533e+01dB,-8.33356923700188e+01°)
1.65576996346916e+04	(-3.38441743192903e+01dB,-8.33508824525907e+01°)
1.65958690743719e+04	(-3.38639067871060e+01dB,-8.33660385346764e+01°)
1.66341265036980e+04	(-3.38836404677522e+01dB,-8.33811606881479e+01°)
1.66724721255069e+04	(-3.39033753558053e+01dB,-8.33962489847545e+01°)
1.67109061431033e+04	(-3.39231114458638e+01dB,-8.34113034961216e+01°)
1.67494287602606e+04	(-3.39428487325501e+01dB,-8.34263242937517e+01°)
1.67880401812218e+04	(-3.39625872105112e+01dB,-8.34413114490254e+01°)
1.68267406107009e+04	(-3.39823268744160e+01dB,-8.34562650331989e+01°)
1.68655302538836e+04	(-3.40020677189576e+01dB,-8.34711851174065e+01°)
1.69044093164288e+04	(-3.40218097388506e+01dB,-8.34860717726582e+01°)
1.69433780044695e+04	(-3.40415529288350e+01dB,-8.35009250698428e+01°)
1.69824365246136e+04	(-3.40612972836725e+01dB,-8.35157450797253e+01°)
1.70215850839457e+04	(-3.40810427981466e+01dB,-8.35305318729469e+01°)
1.70608238900274e+04	(-3.41007894670644e+01dB,-8.35452855200268e+01°)
1.71001531508990e+04	(-3.41205372852571e+01dB,-8.35600060913621e+01°)
1.71395730750804e+04	(-3.41402862475766e+01dB,-8.35746936572259e+01°)
1.71790838715720e+04	(-3.41600363488974e+01dB,-8.35893482877685e+01°)
1.72186857498562e+04	(-3.41797875841162e+01dB,-8.36039700530174e+01°)
1.72583789198981e+04	(-3.41995399481541e+01dB,-8.36185590228786e+01°)
1.72981635921471e+04	(-3.42192934359518e+01dB,-8.36331152671339e+01°)
1.73380399775375e+04	(-3.42390480424738e+01dB,-8.36476388554433e+01°)
1.73780082874898e+04	(-3.42588037627046e+01dB,-8.36621298573428e+01°)
1.74180687339122e+04	(-3.42785605916530e+01dB,-8.36765883422477e+01°)
1.74582215292011e+04	(-3.42983185243480e+01dB,-8.36910143794491e+01°)
1.74984668862426e+04	(-3.43180775558409e+01dB,-8.37054080381165e+01°)
1.75388050184136e+04	(-3.43378376812051e+01dB,-8.37197693872967e+01°)
1.75792361395829e+04	(-3.43575988955344e+01dB,-8.37340984959136e+01°)
1.76197604641123e+04	(-3.43773611939447e+01dB,-8.37483954327688e+01°)
1.76603782068576e+04	(-3.43971245715732e+01dB,-8.37626602665419e+01°)
1.77010895831702e+04	(-3.44168890235785e+01dB,-8.37768930657898e+01°)
1.77418948088976e+04	(-3.44366545451405e+01dB,-8.37910938989473e+01°)
1.77827941003852e+04	(-3.44564211314604e+01dB,-8.38052628343274e+01°)
1.78237876744769e+04	(-3.44761887777586e+01dB,-8.38193999401192e+01°)
1.78648757485165e+04	(-3.44959574792788e+01dB,-8.38335052843915e+01°)
1.79060585403489e+04	(-3.45157272312851e+01dB,-8.38475789350909e+01°)
1.79473362683212e+04	(-3.45354980290606e+01dB,-8.38616209600403e+01°)
1.79887091512838e+04	(-3.45552698679114e+01dB,-8.38756314269425e+01°)
1.80301774085916e+04	(-3.45750427431626e+01dB,-8.38896104033775e+01°)
1.80717412601052e+04	(-3.45948166501601e+01dB,-8.39035579568031e+01°)
1.81134009261919e+04	(-3.46145915842709e+01dB,-8.39174741545562e+01°)
1.81551566277272e+04	(-3.46343675408814e+01dB,-8.39313590638513e+01°)
1.81970085860957e+04	(-3.46541445153987e+01dB,-8.39452127517811e+01°)
1.82389570231922e+04	(-3.46739225032503e+01dB,-8.39590352853175e+01°)
1.82810021614233e+04	(-3.46937014998833e+01dB,-8.39728267313098e+01°)
1.83231442237079e+04	(-3.47134815007643e+01dB,-8.39865871564861e+01°)
1.83653834334793e+04	(-3.47332625013816e+01dB,-8.40003166274539e+01°)
1.84077200146854e+04	(-3.47530444972418e+01dB,-8.40140152106984e+01°)
1.84501541917905e+04	(-3.47728274838719e+01dB,-8.40276829725841e+01°)
1.84926861897766e+04	(-3.47926114568175e+01dB,-8.40413199793534e+01°)
1.85353162341439e+04	(-3.48123964116449e+01dB,-8.40549262971283e+01°)
1.85780445509127e+04	(-3.48321823439402e+01dB,-8.40685019919099e+01°)
1.86208713666244e+04	(-3.48519692493074e+01dB,-8.40820471295776e+01°)
1.86637969083424e+04	(-3.48717571233713e+01dB,-8.40955617758904e+01°)
1.87068214036537e+04	(-3.48915459617751e+01dB,-8.41090459964862e+01°)
1.87499450806699e+04	(-3.49113357601810e+01dB,-8.41224998568819e+01°)
1.87931681680284e+04	(-3.49311265142714e+01dB,-8.41359234224744e+01°)
1.88364908948937e+04	(-3.49509182197466e+01dB,-8.41493167585394e+01°)
1.88799134909586e+04	(-3.49707108723269e+01dB,-8.41626799302325e+01°)
1.89234361864454e+04	(-3.49905044677496e+01dB,-8.41760130025878e+01°)
1.89670592121071e+04	(-3.50102990017725e+01dB,-8.41893160405203e+01°)
1.90107827992287e+04	(-3.50300944701719e+01dB,-8.42025891088242e+01°)
1.90546071796281e+04	(-3.50498908687419e+01dB,-8.42158322721735e+01°)
1.90985325856580e+04	(-3.50696881932962e+01dB,-8.42290455951221e+01°)
1.91425592502065e+04	(-3.50894864396651e+01dB,-8.42422291421033e+01°)
1.91866874066985e+04	(-3.51092856036996e+01dB,-8.42553829774317e+01°)
1.92309172890972e+04	(-3.51290856812677e+01dB,-8.42685071653010e+01°)
1.92752491319050e+04	(-3.51488866682552e+01dB,-8.42816017697851e+01°)
1.93196831701648e+04	(-3.51686885605675e+01dB,-8.42946668548392e+01°)
1.93642196394616e+04	(-3.51884913541266e+01dB,-8.43077024842977e+01°)
1.94088587759233e+04	(-3.52082950448737e+01dB,-8.43207087218767e+01°)
1.94536008162222e+04	(-3.52280996287665e+01dB,-8.43336856311715e+01°)
1.94984459975760e+04	(-3.52479051017822e+01dB,-8.43466332756595e+01°)
1.95433945577495e+04	(-3.52677114599146e+01dB,-8.43595517186982e+01°)
1.95884467350554e+04	(-3.52875186991756e+01dB,-8.43724410235258e+01°)
1.96336027683560e+04	(-3.53073268155941e+01dB,-8.43853012532615e+01°)
1.96788628970639e+04	(-3.53271358052182e+01dB,-8.43981324709066e+01°)
1.97242273611440e+04	(-3.53469456641118e+01dB,-8.44109347393425e+01°)
1.97696964011141e+04	(-3.53667563883561e+01dB,-8.44237081213315e+01°)
1.98152702580464e+04	(-3.53865679740513e+01dB,-8.44364526795189e+01°)
1.98609491735692e+04	(-3.54063804173131e+01dB,-8.44491684764299e+01°)
1.99067333898673e+04	(-3.54261937142751e+01dB,-8.44618555744721e+01°)
1.99526231496842e+04	(-3.54460078610892e+01dB,-8.44745140359353e+01°)
1.99986186963229e+04	(-3.54658228539209e+01dB,-8.44871439229890e+01°)
2.00447202736470e+04	(-3.54856386889561e+01dB,-8.44997452976869e+01°)
2.00909281260827e+04	(-3.55054553623965e+01dB,-8.45123182219639e+01°)
2.01372424986193e+04	(-3.55252728704603e+01dB,-8.45248627576367e+01°)
2.01836636368110e+04	(-3.55450912093825e+01dB,-8.45373789664046e+01°)
2.02301917867781e+04	(-3.55649103754148e+01dB,-8.45498669098489e+01°)
2.02768271952082e+04	(-3.55847303648256e+01dB,-8.45623266494336e+01°)
2.03235701093576e+04	(-3.56045511738993e+01dB,-8.45747582465050e+01°)
2.03704207770525e+04	(-3.56243727989382e+01dB,-8.45871617622926e+01°)
2.04173794466906e+04	(-3.56441952362592e+01dB,-8.45995372579080e+01°)
2.04644463672420e+04	(-3.56640184821961e+01dB,-8.46118847943458e+01°)
2.05116217882509e+04	(-3.56838425331001e+01dB,-8.46242044324844e+01°)
2.05589059598367e+04	(-3.57036673853374e+01dB,-8.46364962330844e+01°)
2.06062991326953e+04	(-3.57234930352898e+01dB,-8.46487602567895e+01°)
2.06538015581005e+04	(-3.57433194793569e+01dB,-8.46609965641279e+01°)
2.07014134879057e+04	(-3.57631467139522e+01dB,-8.46732052155098e+01°)
2.07491351745443e+04	(-3.57829747355071e+01dB,-8.46853862712303e+01°)
2.07969668710322e+04	(-3.58028035404675e+01dB,-8.46975397914673e+01°)
2.08449088309681e+04	(-3.58226331252958e+01dB,-8.47096658362830e+01°)
2.08929613085356e+04	(-3.58424634864686e+01dB,-8.47217644656227e+01°)
2.09411245585041e+04	(-3.58622946204807e+01dB,-8.47338357393172e+01°)
2.09893988362304e+04	(-3.58821265238402e+01dB,-8.47458797170802e+01°)
2.10377843976599e+04	(-3.59019591930721e+01dB,-8.47578964585104e+01°)
2.10862814993280e+04	(-3.59217926247162e+01dB,-8.47698860230906e+01°)
2.11348903983616e+04	(-3.59416268153268e+01dB,-8.47818484701877e+01°)
2.11836113524801e+04	(-3.59614617614757e+01dB,-8.47937838590545e+01°)
2.12324446199973e+04	(-3.59812974597485e+01dB,-8.48056922488277e+01°)
2.12813904598222e+04	(-3.60011339067454e+01dB,-8.48175736985285e+01°)
2.13304491314608e+04	(-3.60209710990831e+01dB,-8.48294282670642e+01°)
2.13796208950174e+04	(-3.60408090333927e+01dB,-8.48412560132269e+01°)
2.14289060111956e+04	(-3.60606477063199e+01dB,-8.48530569956932e+01°)
2.14783047413004e+04	(-3.60804871145259e+01dB,-8.48648312730263e+01°)
2.15278173472388e+04	(-3.61003272546865e+01dB,-8.48765789036740e+01°)
2.15774440915217e+04	(-3.61201681234925e+01dB,-8.48882999459705e+01°)
2.16271852372652e+04	(-3.61400097176485e+01dB,-8.48999944581349e+01°)
2.16770410481919e+04	(-3.61598520338757e+01dB,-8.49116624982735e+01°)
2.17270117886324e+04	(-3.61796950689077e+01dB,-8.49233041243774e+01°)
2.17770977235266e+04	(-3.61995388194938e+01dB,-8.49349193943246e+01°)
2.18272991184250e+04	(-3.62193832823983e+01dB,-8.49465083658794e+01°)
2.18776162394905e+04	(-3.62392284543980e+01dB,-8.49580710966919e+01°)
2.19280493534994e+04	(-3.62590743322864e+01dB,-8.49696076442999e+01°)
2.19785987278432e+04	(-3.62789209128690e+01dB,-8.49811180661267e+01°)
2.20292646305295e+04	(-3.62987681929683e+01dB,-8.49926024194839e+01°)
2.20800473301839e+04	(-3.63186161694170e+01dB,-8.50040607615678e+01°)
2.21309470960513e+04	(-3.63384648390653e+01dB,-8.50154931494640e+01°)
2.21819641979971e+04	(-3.63583141987765e+01dB,-8.50268996401446e+01°)
2.22330989065089e+04	(-3.63781642454282e+01dB,-8.50382802904694e+01°)
2.22843514926979e+04	(-3.63980149759101e+01dB,-8.50496351571846e+01°)
2.23357222283001e+04	(-3.64178663871283e+01dB,-8.50609642969255e+01°)
2.23872113856782e+04	(-3.64377184760011e+01dB,-8.50722677662144e+01°)
2.24388192378225e+04	(-3.64575712394605e+01dB,-8.50835456214612e+01°)
2.24905460583526e+04	(-3.64774246744525e+01dB,-8.50947979189645e+01°)
2.25423921215191e+04	(-3.64972787779377e+01dB,-8.51060247149114e+01°)
2.25943577022045e+04	(-3.65171335468885e+01dB,-8.51172260653764e+01°)
